Max_Temperature,Min_Temperature,Rainfall,Year,Month,Day
22.9,9.7,0.0,2016,1,15
23.1,8.8,0.0,2016,1,16
24.7,9.3,0.0,2016,1,17
24.7,12.6,0.1,2016,1,18
22.4,10.5,0.0,2016,1,19
21.4,8.8,0.0,2016,1,20
23.3,8.1,0.0,2016,1,21
23.4,6.6,0.0,2016,1,22
23.8,7.7,0.0,2016,1,23
23.3,9.0,0.0,2016,1,24
24.0,8.7,0.0,2016,1,25
24.7,8.9,0.0,2016,1,26
24.8,11.0,0.0,2016,1,27
25.9,11.6,0.0,2016,1,28
29.5,12.6,0.0,2016,1,29
27.4,15.3,0.0,2016,1,30
27.1,15.0,0.0,2016,1,31
25.5,12.8,0.0,2016,2,1
24.7,11.0,0.0,2016,2,2
25.0,9.6,0.0,2016,2,3
26.1,9.0,0.0,2016,2,4
26.8,10.9,0.0,2016,2,5
26.8,11.9,0.0,2016,2,6
26.7,12.1,0.0,2016,2,7
25.9,11.8,0.0,2016,2,8
26.6,12.1,0.0,2016,2,9
27.4,10.5,0.0,2016,2,10
26.1,12.0,0.0,2016,2,11
26.9,12.7,0.0,2016,2,12
24.8,11.3,0.0,2016,2,13
24.5,11.2,0.0,2016,2,14
25.6,12.2,0.0,2016,2,15
26.5,13.8,0.0,2016,2,16
27.5,16.0,0.0,2016,2,17
27.4,18.1,0.1,2016,2,18
31.0,18.5,0.0,2016,2,19
28.2,14.2,0.0,2016,2,20
28.0,12.6,0.0,2016,2,21
29.3,10.8,0.0,2016,2,22
30.7,11.0,0.0,2016,2,23
31.2,12.8,0.0,2016,2,24
32.2,12.9,0.0,2016,2,25
32.5,15.4,0.0,2016,2,26
32.2,14.8,0.0,2016,2,27
32.7,15.0,0.0,2016,2,28
33.8,16.7,0.0,2016,2,29
34.2,17.3,0.0,2016,3,1
35.3,18.2,0.3,2016,3,2
34.5,18.1,0.0,2016,3,3
33.6,16.7,0.0,2016,3,4
31.8,18.7,0.0,2016,3,5
30.3,17.2,0.0,2016,3,6
28.5,17.0,0.0,2016,3,7
29.7,16.3,0.0,2016,3,8
31.4,17.2,0.0,2016,3,9
33.3,18.1,0.0,2016,3,10
32.4,20.6,0.0,2016,3,11
30.2,17.4,0.0,2016,3,12
30.3,15.7,0.0,2016,3,13
30.8,17.8,0.0,2016,3,14
31.9,18.0,0.0,2016,3,15
33.0,17.8,0.0,2016,3,16
33.4,20.9,0.0,2016,3,17
32.3,21.5,0.0,2016,3,18
34.2,21.1,0.0,2016,3,19
34.2,20.1,0.0,2016,3,20
35.0,20.0,0.0,2016,3,21
33.3,19.2,0.0,2016,3,22
35.6,17.1,0.0,2016,3,23
37.9,18.2,0.0,2016,3,24
37.8,19.8,0.0,2016,3,25
33.2,21.3,0.0,2016,3,26
33.4,19.9,0.0,2016,3,27
34.7,18.8,0.0,2016,3,28
35.9,19.2,0.0,2016,3,29
37.1,21.2,0.0,2016,3,30
36.9,21.2,0.0,2016,3,31
37.8,24.7,0.0,2016,4,1
38.2,24.3,0.0,2016,4,2
37.2,25.7,0.0,2016,4,3
36.0,23.4,0.0,2016,4,4
35.5,22.0,0.0,2016,4,5
34.9,23.4,0.0,2016,4,6
34.7,22.2,0.0,2016,4,7
35.4,20.9,0.0,2016,4,8
35.7,22.2,0.0,2016,4,9
36.5,23.2,0.0,2016,4,10
35.3,23.4,0.0,2016,4,11
35.9,22.4,0.0,2016,4,12
38.5,21.8,0.0,2016,4,13
39.6,24.1,0.0,2016,4,14
39.0,25.2,0.0,2016,4,15
38.5,26.6,0.0,2016,4,16
38.3,25.6,0.0,2016,4,17
36.7,24.0,0.0,2016,4,18
35.3,24.4,0.0,2016,4,19
38.2,24.0,0.0,2016,4,20
39.1,23.2,0.0,2016,4,21
37.5,21.7,0.0,2016,4,22
38.0,19.8,0.0,2016,4,23
38.4,23.3,0.0,2016,4,24
38.5,24.5,0.0,2016,4,25
39.1,24.0,0.0,2016,4,26
40.2,24.1,0.0,2016,4,27
40.7,25.4,0.0,2016,4,28
41.6,24.4,0.0,2016,4,29
42.6,24.0,0.0,2016,4,30
41.9,26.6,0.0,2016,5,1
40.6,28.0,0.2,2016,5,2
39.5,26.6,0.0,2016,5,3
38.8,26.3,0.0,2016,5,4
37.1,23.8,1.6,2016,5,5
36.4,23.1,0.0,2016,5,6
40.1,25.1,0.0,2016,5,7
41.3,26.4,0.0,2016,5,8
42.7,28.2,0.0,2016,5,9
42.0,29.0,0.0,2016,5,10
41.9,28.8,0.0,2016,5,11
42.1,29.0,0.0,2016,5,12
42.2,29.1,0.0,2016,5,13
41.8,30.0,0.0,2016,5,14
42.6,29.7,0.0,2016,5,15
43.2,29.6,0.2,2016,5,16
44.4,28.8,0.0,2016,5,17
46.0,31.9,0.0,2016,5,18
46.7,30.6,0.0,2016,5,19
45.2,31.2,0.0,2016,5,20
41.8,28.8,0.0,2016,5,21
40.1,27.3,0.0,2016,5,22
41.8,27.6,0.0,2016,5,23
39.9,26.5,0.0,2016,5,24
40.3,26.9,0.0,2016,5,25
40.1,26.6,0.0,2016,5,26
39.4,27.2,0.0,2016,5,27
39.2,27.4,0.0,2016,5,28
38.8,27.0,0.0,2016,5,29
38.7,26.7,0.0,2016,5,30
38.3,28.1,0.0,2016,5,31
39.2,29.1,0.0,2016,6,1
38.9,29.1,0.0,2016,6,2
41.2,29.4,0.0,2016,6,3
42.8,28.8,0.0,2016,6,4
43.7,28.9,0.0,2016,6,5
44.0,28.2,0.0,2016,6,6
43.5,30.0,0.0,2016,6,7
42.3,29.6,0.0,2016,6,8
40.0,28.6,0.0,2016,6,9
39.3,29.2,0.0,2016,6,10
38.8,28.3,0.0,2016,6,11
38.5,27.6,0.0,2016,6,12
38.1,27.3,0.0,2016,6,13
37.5,27.8,0.0,2016,6,14
37.7,27.5,0.0,2016,6,15
38.6,27.4,0.0,2016,6,16
39.4,28.0,0.0,2016,6,17
40.0,28.7,0.0,2016,6,18
41.8,31.0,0.0,2016,6,19
41.9,31.8,0.0,2016,6,20
40.6,30.2,0.0,2016,6,21
38.4,29.9,0.0,2016,6,22
39.9,30.3,0.0,2016,6,23
39.8,30.0,0.8,2016,6,24
37.7,29.5,0.6,2016,6,25
38.2,28.7,3.1,2016,6,26
37.5,26.3,11.5,2016,6,27
34.3,26.3,16.6,2016,6,28
35.3,26.6,3.2,2016,6,29
36.1,26.6,0.0,2016,6,30
35.6,28.3,0.0,2016,7,1
35.2,27.9,0.1,2016,7,2
37.3,27.8,3.5,2016,7,3
36.8,28.2,0.0,2016,7,4
37.7,28.7,0.0,2016,7,5
37.3,27.6,0.0,2016,7,6
35.5,27.6,0.0,2016,7,7
36.9,28.0,0.0,2016,7,8
38.5,28.0,0.0,2016,7,9
39.2,28.6,0.0,2016,7,10
35.2,27.2,6.3,2016,7,11
31.5,25.9,9.9,2016,7,12
31.2,25.8,4.5,2016,7,13
32.4,25.7,1.3,2016,7,14
32.3,26.3,0.0,2016,7,15
30.9,26.4,4.6,2016,7,16
32.0,26.2,0.0,2016,7,17
31.3,26.0,1.7,2016,7,18
33.5,25.8,0.0,2016,7,19
35.3,26.0,0.0,2016,7,20
36.5,26.3,0.0,2016,7,21
36.6,26.6,0.0,2016,7,22
36.7,27.1,0.0,2016,7,23
37.7,28.1,0.6,2016,7,24
38.2,27.8,0.9,2016,7,25
36.6,27.0,2.7,2016,7,26
31.3,25.1,25.4,2016,7,27
28.6,25.0,4.7,2016,7,28
32.0,25.2,3.4,2016,7,29
30.6,25.8,2.5,2016,7,30
33.1,26.1,0.5,2016,7,31
34.4,26.7,0.3,2016,8,1
31.6,25.6,3.5,2016,8,2
30.6,24.7,16.5,2016,8,3
31.8,24.6,9.7,2016,8,4
32.5,25.7,8.9,2016,8,5
33.9,26.1,4.6,2016,8,6
32.1,25.4,6.5,2016,8,7
30.4,25.3,26.9,2016,8,8
29.4,24.3,77.2,2016,8,9
27.4,24.0,26.0,2016,8,10
29.5,25.2,0.6,2016,8,11
31.0,25.2,0.0,2016,8,12
31.0,24.6,0.0,2016,8,13
31.4,24.3,0.0,2016,8,14
30.2,23.8,0.0,2016,8,15
30.8,24.1,0.0,2016,8,16
30.2,24.1,0.0,2016,8,17
28.5,23.9,0.0,2016,8,18
30.0,24.7,0.5,2016,8,19
33.0,24.7,8.0,2016,8,20
31.7,25.1,4.0,2016,8,21
31.9,24.9,15.1,2016,8,22
31.3,25.2,8.4,2016,8,23
30.9,24.7,21.0,2016,8,24
29.4,24.8,1.9,2016,8,25
31.3,24.4,0.5,2016,8,26
32.4,25.6,3.9,2016,8,27
29.9,25.4,9.5,2016,8,28
29.9,25.1,4.5,2016,8,29
30.5,24.9,8.7,2016,8,30
31.2,24.9,1.8,2016,8,31
30.8,24.5,1.9,2016,9,1
30.4,23.5,0.0,2016,9,2
29.9,22.9,0.0,2016,9,3
29.4,22.5,0.0,2016,9,4
29.6,22.1,0.0,2016,9,5
29.4,22.4,0.0,2016,9,6
29.5,22.4,0.0,2016,9,7
30.0,22.7,0.0,2016,9,8
30.2,23.1,0.0,2016,9,9
30.2,23.4,0.0,2016,9,10
30.3,23.1,0.0,2016,9,11
31.5,23.0,0.0,2016,9,12
32.9,23.0,0.0,2016,9,13
34.1,23.8,0.0,2016,9,14
35.4,24.3,0.0,2016,9,15
36.2,24.1,0.0,2016,9,16
37.3,24.7,0.0,2016,9,17
37.0,24.2,0.0,2016,9,18
37.1,25.2,0.0,2016,9,19
37.2,26.4,0.0,2016,9,20
36.3,26.0,0.0,2016,9,21
37.4,25.7,0.0,2016,9,22
38.3,25.4,0.0,2016,9,23
37.4,26.8,0.0,2016,9,24
37.2,26.3,0.0,2016,9,25
37.1,25.7,0.0,2016,9,26
37.4,26.3,0.0,2016,9,27
36.7,25.5,0.0,2016,9,28
35.5,24.9,0.0,2016,9,29
35.7,24.7,0.0,2016,9,30
36.9,25.9,0.0,2016,10,1
34.9,26.9,0.2,2016,10,2
35.6,26.5,2.0,2016,10,3
34.8,25.3,14.2,2016,10,4
30.0,24.4,19.0,2016,10,5
31.3,24.0,0.2,2016,10,6
33.2,24.3,0.1,2016,10,7
33.4,25.2,0.1,2016,10,8
33.3,24.8,0.0,2016,10,9
31.8,22.4,0.0,2016,10,10
32.0,21.7,0.0,2016,10,11
32.3,21.3,0.0,2016,10,12
32.9,21.2,0.0,2016,10,13
33.7,21.0,0.0,2016,10,14
33.8,21.6,0.0,2016,10,15
33.9,21.1,0.0,2016,10,16
34.4,21.1,0.0,2016,10,17
34.3,20.3,0.0,2016,10,18
33.7,19.1,0.0,2016,10,19
32.8,18.4,0.0,2016,10,20
32.5,19.1,0.0,2016,10,21
33.0,20.7,0.0,2016,10,22
33.2,21.5,0.0,2016,10,23
32.7,21.7,0.0,2016,10,24
32.3,20.9,0.0,2016,10,25
32.9,20.8,0.0,2016,10,26
34.1,18.3,0.0,2016,10,27
33.6,17.0,0.0,2016,10,28
32.8,18.2,0.0,2016,10,29
32.6,17.8,0.0,2016,10,30
32.6,17.2,0.0,2016,10,31
32.7,17.9,0.0,2016,11,1
32.4,15.9,0.0,2016,11,2
32.2,16.4,0.0,2016,11,3
31.5,16.0,0.0,2016,11,4
32.4,17.1,0.0,2016,11,5
32.9,17.3,0.0,2016,11,6
31.7,15.9,0.0,2016,11,7
31.8,14.7,0.0,2016,11,8
31.7,14.9,0.0,2016,11,9
31.5,15.6,0.0,2016,11,10
30.6,15.4,0.0,2016,11,11
30.0,15.2,0.0,2016,11,12
28.1,15.5,0.0,2016,11,13
27.3,14.2,0.0,2016,11,14
27.7,14.0,0.0,2016,11,15
28.6,14.0,0.0,2016,11,16
28.8,13.6,0.0,2016,11,17
29.1,12.9,0.0,2016,11,18
29.7,13.2,0.0,2016,11,19
29.6,13.5,0.0,2016,11,20
29.4,13.3,0.0,2016,11,21
29.5,15.9,0.0,2016,11,22
29.3,14.3,0.0,2016,11,23
29.6,13.3,0.0,2016,11,24
29.8,14.6,0.0,2016,11,25
29.9,14.2,0.0,2016,11,26
30.2,13.2,0.0,2016,11,27
30.3,12.8,0.0,2016,11,28
30.0,12.6,0.0,2016,11,29
29.2,13.4,0.0,2016,11,30
29.8,13.7,0.0,2016,12,1
28.9,15.4,0.0,2016,12,2
28.2,13.7,0.0,2016,12,3
27.3,12.8,0.0,2016,12,4
28.0,12.2,0.0,2016,12,5
29.1,12.7,0.0,2016,12,6
29.4,12.7,0.0,2016,12,7
29.0,12.1,0.0,2016,12,8
28.9,13.3,0.0,2016,12,9
28.9,15.1,0.0,2016,12,10
27.7,14.4,0.0,2016,12,11
27.3,13.6,0.0,2016,12,12
27.0,12.8,0.0,2016,12,13
27.2,15.1,0.0,2016,12,14
27.0,14.1,0.0,2016,12,15
27.0,13.1,0.0,2016,12,16
26.5,11.7,0.0,2016,12,17
26.5,12.1,0.0,2016,12,18
26.9,12.7,0.0,2016,12,19
26.7,11.7,0.0,2016,12,20
26.8,10.4,0.0,2016,12,21
27.8,9.7,0.0,2016,12,22
28.2,11.3,0.0,2016,12,23
27.8,12.1,0.0,2016,12,24
25.8,11.2,0.0,2016,12,25
25.0,10.8,0.0,2016,12,26
26.7,10.3,0.0,2016,12,27
27.6,10.7,0.0,2016,12,28
28.2,11.0,0.0,2016,12,29
28.1,12.1,0.0,2016,12,30
26.4,11.8,0.0,2016,12,31
24.7,12.3,0.0,2017,1,1
24.0,11.9,0.0,2017,1,2
25.7,11.7,0.0,2017,1,3
24.8,11.4,0.0,2017,1,4
24.4,10.7,0.0,2017,1,5
23.3,13.0,0.1,2017,1,6
22.1,12.5,0.0,2017,1,7
22.1,12.2,0.0,2017,1,8
21.4,9.7,0.0,2017,1,9
19.5,7.2,0.0,2017,1,10
18.9,6.2,0.0,2017,1,11
20.1,5.9,0.0,2017,1,12
21.1,6.8,0.0,2017,1,13
22.7,10.5,0.1,2017,1,14
24.4,10.9,0.0,2017,1,15
20.5,8.2,0.0,2017,1,16
19.5,7.1,0.0,2017,1,17
22.9,8.5,0.0,2017,1,18
22.4,9.8,0.0,2017,1,19
22.5,10.3,0.0,2017,1,20
25.1,13.5,0.0,2017,1,21
27.0,13.0,0.0,2017,1,22
28.0,14.3,0.0,2017,1,23
28.9,14.3,0.0,2017,1,24
26.5,15.2,0.2,2017,1,25
21.9,11.8,1.6,2017,1,26
21.7,11.0,0.0,2017,1,27
23.1,10.7,0.0,2017,1,28
25.2,11.4,0.0,2017,1,29
26.6,11.2,0.0,2017,1,30
27.2,11.2,0.0,2017,1,31
26.4,14.1,0.0,2017,2,1
28.5,14.1,0.0,2017,2,2
30.2,15.1,0.0,2017,2,3
26.7,16.1,0.3,2017,2,4
22.5,11.6,0.0,2017,2,5
22.6,10.1,0.0,2017,2,6
23.4,10.3,0.0,2017,2,7
24.8,10.9,0.0,2017,2,8
23.8,11.4,0.0,2017,2,9
23.8,11.2,0.0,2017,2,10
25.0,10.8,0.0,2017,2,11
25.9,12.2,0.0,2017,2,12
26.7,12.0,0.0,2017,2,13
27.9,12.1,0.0,2017,2,14
30.3,14.1,0.0,2017,2,15
31.3,15.5,0.0,2017,2,16
32.1,17.3,0.0,2017,2,17
33.1,16.3,0.0,2017,2,18
33.0,16.4,0.0,2017,2,19
30.0,15.5,0.0,2017,2,20
26.8,12.9,0.0,2017,2,21
27.8,12.3,0.0,2017,2,22
28.5,12.7,0.0,2017,2,23
28.7,13.0,0.0,2017,2,24
30.8,12.2,0.0,2017,2,25
29.7,14.9,0.0,2017,2,26
32.4,15.9,0.0,2017,2,27
32.3,17.3,0.0,2017,2,28
31.1,17.7,0.0,2017,3,1
29.9,18.8,0.0,2017,3,2
28.8,17.4,0.0,2017,3,3
28.9,15.9,0.0,2017,3,4
30.1,15.1,0.0,2017,3,5
30.8,14.8,0.0,2017,3,6
31.7,15.3,0.0,2017,3,7
30.1,18.1,0.0,2017,3,8
29.7,17.0,0.0,2017,3,9
28.6,13.5,2.6,2017,3,10
26.0,13.4,0.0,2017,3,11
26.1,12.8,0.0,2017,3,12
27.9,11.5,0.0,2017,3,13
30.1,12.4,0.0,2017,3,14
32.4,17.2,0.0,2017,3,15
31.2,16.8,0.0,2017,3,16
31.1,18.2,0.0,2017,3,17
32.9,19.6,1.3,2017,3,18
31.6,17.1,0.0,2017,3,19
32.8,17.6,0.0,2017,3,20
